year,county,organisation,project_title,grant_category,amount_sought,amount_allocated,maximum_valid_grant,total_project_cost,pobal_index,latitude,longitude,national_governing_body_(organisation),sport_type,currency,allocation_(%_of_value_sought),allocation_(%_of_max_valid),allocation_(%_of_project_cost)
2020,Wicklow,Greystones United AFC,New All Weather Small Sided (70x50m) Pitch,Local,150000,150000,150000,235043,12,53.1370834714935,-6.05561097764006,Football Association of Ireland,Soccer,Euro,100.00%,100.00%,63.82%
2020,Sligo,Gurteen Celtic Football Club Company Limited By Guarantee,Multi Use Artificial Playing Area,Local,150000,150000,150000,370584,-6,53.9969983010019,-8.51487636566162,Football Association of Ireland,Soccer,Euro,100.00%,100.00%,40.48%
2020,Dublin,Hansfield Educate Together Secondary School,2020 - Hansfield ETSS Sheltered Outdoor Training Facility,Local,150000,150000,150000,219480,9,53.3904920121436,-6.44458748643613,Basketball Ireland,Basketball,Euro,100.00%,100.00%,68.34%
2020,Kilkenny,Highview Athletic Football Club,All weather artificial turf playing surface,Local,150000,150000,150000,330351.17,-12,52.5468111238214,-6.96019291877747,Football Association of Ireland,Soccer,Euro,100.00%,100.00%,45.41%
2020,Dublin,HQ Dartry Dublin Scout Group,2020 - To rebuild HQ Scout Den,Local,150000,150000,150000,276545,16,53.312214498762,-6.26474240462343,None,Hillwalking,Euro,100.00%,100.00%,54.24%
2020,Cork,Kanturk Community Astroturf Ltd,Kanturk Community Astroturf CLG,Local,150000,150000,150000,385725,-10,52.1780732864225,-8.89957823852417,None,Community Games,Euro,100.00%,100.00%,38.89%
2020,Donegal,Keadue Rovers Limited,New Dressing Room Facilities,Local,150000,150000,150000,260596,-21,55.0009182184686,-8.40624690055847,Football Association of Ireland,Soccer,Euro,100.00%,100.00%,57.56%
2020,Kildare,KILDARE COUNTY COUNCIL,2020 - Newbridge Sports Centre Multi Purpose room,Local,150000,150000,150000,597689.9,-7,53.18157,-6.80226,None,Multi-sport,Euro,100.00%,100.00%,25.10%
2020,Kilkenny,Kilkenny Rugby Football Club,"Floodlighting upgrade, fencing & equipment.",Local,150000,150000,150000,203027,5,52.6223796622962,-7.25084478712462,Irish Rugby Football Union,Rugby,Euro,100.00%,100.00%,73.88%
2020,Dublin,Kilnamanagh AFC,2020 - Indoor Training Facility & Toliets,Local,150000,150000,150000,190000,-7,53.3046197290161,-6.35161578655243,Football Association of Ireland,Soccer,Euro,100.00%,100.00%,78.95%
2020,Cavan,Kingscourt Harps AFC Ltd,Dressing Rooms Extension,Local,150000,150000,150000,179534,-6,53.8997743365111,-6.80691003799438,Football Association of Ireland,Soccer,Euro,100.00%,100.00%,83.55%
2020,Tipperary,LARKSPUR PARK,2020 - Larkspur Park Facilities Upgrade (Phase 2),Local,150000,150000,150000,162376.46,-15,52.5128259603095,-7.8882033565958,Tennis Ireland,Tennis,Euro,100.00%,100.00%,92.38%
2020,Cork,Leeside AFC,Installation of Full Size Astro Turf Pitch,Local,150000,150000,150000,395635,-1,51.9004584842507,-8.36825340986252,Football Association of Ireland,Soccer,Euro,100.00%,100.00%,37.91%
2020,Mayo,MAYO COUNTY COUNCIL,2020 PHASE 1: Municipal Multi Sport Astro Facility,Local,150000,150000,150000,309289.93,-3,54.122493,-9.146388,None,Multi-sport,Euro,100.00%,100.00%,48.50%
2020,Cork,Midleton Football Club Ltd,Midelton FC All Weather Pitch,Local,150000,150000,150000,548030.6,-5,51.915959870575,-8.18701922893524,Football Association of Ireland,Soccer,Euro,100.00%,100.00%,27.37%
2020,Offaly,Moneygall Development Association Ltd,Moneygall Community Clubhouse,Local,150000,150000,150000,396527.06,-9,52.8785215034973,-7.95934474724773,None,Community Games,Euro,100.00%,100.00%,37.83%
2020,Galway,Monivea Rugby Club,Monivea Rugby Club: Changing Rooms Phase 2,Local,150000,150000,150000,190000,1,53.3737091826951,-8.69894545383239,Irish Rugby Football Union,Rugby,Euro,100.00%,100.00%,78.95%
2020,Dublin,Monkstown FC,2020 - Monkstown FC Disabled Access Toilets and Showers,Local,150000,150000,150000,209631,15,53.324519,-6.212672,Irish Rugby Football Union,Rugby,Euro,100.00%,100.00%,71.55%
2018,Dublin,Mount Temple Comprehensive School,2018 - [w/CLONTARF HC & MARINO FC]-- Relaying of Astro Turf Pitch - Mount Temple School,Local,150000,150000,150000,236962.51,6,53.369042723105,-6.22180223464966,None,Hockey,Euro,100.00%,100.00%,63.30%
2020,Laois,Mountrath Community Forum CLG,"Universal access, refurb to toilet +other upgrades",Local,150000,150000,150000,158579.5,-13,52.9982906615076,-7.47617442365921,None,Multi-sport,Euro,100.00%,100.00%,94.59%
2020,Meath,Navan Rugby Football Club,Navan RFC Gym,Local,150000,150000,150000,245638.25,2,53.6399258205071,-6.67109887032886,Irish Rugby Football Union,Rugby,Euro,100.00%,100.00%,61.07%
2020,Kildare,North Kildare Club,All abilities community walking running track,Local,150000,150000,150000,166127.27,7,53.3911603963395,-6.64183616638184,Irish Rugby Football Union,Rugby,Euro,100.00%,100.00%,90.29%
2020,Sligo,North Sligo Sport & Leisure Centre,Essential Replacement of the existing Roofing,Local,150000,150000,150000,210000,-3,54.3913379312191,-8.52090435751438,None,Multi-sport,Euro,100.00%,100.00%,71.43%
2020,Dublin,Our Lady's School Terenure,2020 - Our Lady's School Terenure Sports Dome,Local,150000,150000,150000,697800,13,53.3007094250348,-6.2976447743988,None,Multi-sport,Euro,100.00%,100.00%,21.50%
2020,Cork,Park United AFC,Club Masterplan Phase 1: All-weather soccer pitch,Local,150000,150000,150000,668948.89,-8,52.2559105881576,-8.26459532412096,Football Association of Ireland,Soccer,Euro,100.00%,100.00%,22.42%
2020,Dublin,Pembroke Wanderers Hockey Club,2020 - Pembroke Wanderers HC - Centre of Excellence,Local,150000,150000,150000,300000,18,53.3288339725853,-6.22385317396334,Irish Hockey Association,Hockey,Euro,100.00%,100.00%,50.00%
2020,Kilkenny,Piltown A.F.C. Limited,Build Pitches & Training Area & Walking Track,Local,150000,150000,150000,187136.53,-10,52.347705,-7.31782599999997,Football Association of Ireland,Soccer,Euro,100.00%,100.00%,80.16%
2020,Dublin,Railway Union Sports Club,2020 - Multi Sport All Weather Hockey Pitch,Local,150000,150000,150000,336000,9,53.3270284980922,-6.21066570281982,Cricket Ireland,Cricket,Euro,100.00%,100.00%,44.64%
2020,Cork,Rathcormac Community Council,Rathcormac Community Park and Sports Hub,Local,150000,150000,150000,270754,3,52.0792633161926,-8.28542987533569,None,Multi-sport,Euro,100.00%,100.00%,55.40%
2020,Donegal,Ray Community Group,Development of Astro Turf Pitch,Local,150000,150000,150000,183637.33,-8,55.0768159,-7.6074636,None,Multi-sport,Euro,100.00%,100.00%,81.68%
2020,Cork,Rylane Community Park Association,All weather pitch,Local,150000,150000,150000,178780,1,51.9820255822322,-8.83721351623535,Football Association of Ireland,Soccer,Euro,100.00%,100.00%,83.90%
2020,Dublin,Sacred Heart FC,2020 - Sacred Heart F.C. All-Weather Resurface,Local,150000,150000,150000,182982,-17,53.2727217477132,-6.3855719110782,Football Association of Ireland,Soccer,Euro,100.00%,100.00%,81.98%
2020,Dublin,SOUTH DUBLIN COUNTY COUNCIL,2020 - Bowling Green SWP,Local,150000,150000,150000,400000,-6,53.28933,-6.37332,None,Multi-sport,Euro,100.00%,100.00%,37.50%
2020,Dublin,SOUTH DUBLIN COUNTY COUNCIL,2020 - Weston Hockey Pitch Re-Surfacing,Local,150000,150000,150000,221678.8,0,53.28933,-6.37332,None,Multi-sport,Euro,100.00%,100.00%,67.67%
2020,Waterford,St Anne's Waterford Tennis Club,Saint-Anne's - Phase 3 of 3 Redevelopment.,Local,150000,150000,150000,196930,-15,52.248337692447,-7.10340142250061,Tennis Ireland,Tennis,Euro,100.00%,100.00%,76.17%
2023,Waterford,St Anne's Waterford Tennis Club,Saint-Anne's - Phase 1 Regional Tennis Centre.,Local,150000,150000,150000,274260,-15,52.248337692447,-7.10341215133667,Tennis Ireland,Tennis,,100.00%,100.00%,54.69%
2020,Kerry,St Brendans Trust,Multi-Purpose All-Weather Pitch and Running Track,Local,150000,150000,150000,207631.81,-4,52.1079799197578,-9.78838314604892,None,Multi-sport,Euro,100.00%,100.00%,72.24%
2020,Dublin,St Francis Football Club Co Ltd by Guarantee [Dublin],~~~2020 - St Francis FC 9 Aside Astro Pitch & Floodlights,Local,150000,150000,150000,160216.04,1,53.3027,-6.43011,Football Association of Ireland,Soccer,Euro,100.00%,100.00%,93.62%
2020,Dublin,St Ita's AFC LTD,2020 - Multi-Sports Areas,Local,150000,150000,150000,158543,-4,53.4866914764469,-6.12946114335868,Football Association of Ireland,Soccer,Euro,100.00%,100.00%,94.61%
2020,Donegal,St. John Bosco Club,St. John Bosco Centre- Extension,Local,150000,150000,150000,200000,-21,54.6573691124581,-8.10778141021729,None,Multi-sport,Euro,100.00%,100.00%,75.00%
2020,Dublin,Templeogue United F.C.,2020 - Development of Alterations to Clubhouse,Local,150000,150000,150000,246282,4,53.2962517289598,-6.32688045501709,Football Association of Ireland,Soccer,Euro,100.00%,100.00%,60.91%
2020,Dublin,Terenure Sports Club,2020 - Sports Facility Enhancements including LED lights,Local,150000,150000,150000,173642.55,8,53.3129867780527,-6.28332138061523,None,Multi-sport,Euro,100.00%,100.00%,86.38%
2020,Louth,Termonfeckin Tennis club,TERMONFECKIN LAWN TENNIS CLUB PHASE 2 DEVELOPMENT,Local,150000,150000,150000,175512,7,53.7517108939646,-6.2547755107308,Tennis Ireland,Tennis,Euro,100.00%,100.00%,85.46%
2020,Wexford,The EDUCENA FOUNDATION,Provision of Astroturf Playing pitch,Local,150000,150000,150000,413065,-19,52.3996,-6.9307,None,Multi-sport,Euro,100.00%,100.00%,36.31%
2020,Wicklow,The Glencree Society,The Glencree Society Multipurpose Sports Hall,Local,150000,150000,150000,198574,7,53.1896195402609,-6.28414003346984,None,Multi-sport,Euro,100.00%,100.00%,75.54%
2020,Cork,Timoleague Community Association Limited,The redevelopment of the Community Sports Hall,Local,150000,150000,150000,752846,-6,51.6430750572467,-8.76471370265154,None,Multi-sport,Euro,100.00%,100.00%,19.92%
2020,Waterford,Tramore Tennis Club,2020 Tennis Courts refurbishment and new fencing,Local,150000,150000,150000,166075,0,52.1572228606606,-7.1556293964386,Tennis Ireland,Tennis,Euro,100.00%,100.00%,90.32%
2020,Sligo,Tubbercurry Golf Club Limited,Par 3 Golf Course and Practice Academy Development,Local,150000,150000,150000,199063.68,-6,54.0530696085142,-8.71910015769958,Golfing Union of Ireland,Golf,Euro,100.00%,100.00%,75.35%
2020,Waterford,Villa Football Club,Villa Phase 2: Astro Lighting/Fencing/Netting,Local,150000,150000,150000,189556.35,-16,52.250359,-7.111669,Football Association of Ireland,Soccer,Euro,100.00%,100.00%,79.13%
2020,Waterford,WATERFORD CITY & COUNTY COUNCIL,2020 Dungarvan Active Cycle community project,Local,150000,150000,150000,240000,-15,52.0913592376384,-7.62582316035567,None,Multi-sport,Euro,100.00%,100.00%,62.50%
2020,Waterford,Waterford Ladies Gaelic Football Association,WLGFA playing field & facilities development,Non-Local,150000,150000,150000,195000,7,52.1005470188192,-7.57645789391324,Ladies Gaelic Football Association,Ladies Gaelic Football,Euro,100.00%,100.00%,76.92%
2020,Dublin,Wayside Celtic FC Ltd,2020 - Jackson Park Refurbishment,Local,150000,150000,150000,243570.95,3,53.2409109754258,-6.18847412633369,Football Association of Ireland,Soccer,Euro,100.00%,100.00%,61.58%
2023,Kildare,Association of Irish Riding Establishment CLG,Safety of clients in Riding Centres,Non-Local,41313,41313,41313,43488,12,53.2354403235365,-6.66887283325195,Horse Sport Ireland,Equestrian Sports,,100.00%,100.00%,95.00%
2023,Meath,Athletics Leinster,2023 - Competition Equipment,Non-Local,76800,76800,76800,102800,-22,53.6415849315293,-6.69990062713623,Athletics Ireland,Athletics,,100.00%,100.00%,74.71%
2020,Cork,Bandon Athletic Club,2020 - Outdoor 6/8 lane athletics track & field facility,Non-Local,290000,290000,290000,324489,-2,51.721794,-8.732767,Athletics Ireland,Athletics,Euro,100.00%,100.00%,89.37%
2020,Meath,Claremont Stadium Club,Phase2 refurbishment of outdoor sports facilities,Non-Local,32880,32880,32880,34611.25,-16,53.6412058279558,-6.6989078600172,Athletics Ireland,Athletics,Euro,100.00%,100.00%,95.00%
2023,Kerry,Derreen Sports CLG,Public Sports Centre,Non-Local,500000,500000,500000,2172390,-6,52.07166944,-9.50902222,Basketball Ireland,Basketball,,100.00%,100.00%,23.02%
2023,Kildare,Dressage Ireland Ltd,Transport and First Aid Equipment,Non-Local,15566,15566,15566,16566,12,53.2365576518407,-6.67110443115234,Horse Sport Ireland,Equestrian Sports,,100.00%,100.00%,93.96%
2023,Donegal,Finn Valley ac Ltd,Finn Valley A.C. Campus Development,Non-Local,500000,500000,500000,535424,-14,54.8020886888084,-7.76562809944153,Athletics Ireland,Athletics,,100.00%,100.00%,93.38%
2023,Sligo,Irish Surfing Association,2023 - Surfboards,Non-Local,50000,50000,50000,56826,-6,54.2859982011127,-8.96183112944616,Irish Surfing Association,Surfing,,100.00%,100.00%,87.99%
2020,Longford,Longford Athletics Club C.L.G.,2020 - Upgrade of Indoor Athletics Centre of Excellence,Non-Local,300000,300000,300000,320218,-25,53.730264,-7.793685,Athletics Ireland,Athletics,Euro,100.00%,100.00%,93.69%
2020,Galway,Moanbaun Sports and Development Project Co Ltd,Provision of a regional 8 lane running track,Non-Local,300000,300000,300000,341964.6,4,53.3082649635416,-8.76734773345947,Athletics Ireland,Athletics,Euro,100.00%,100.00%,87.73%
2023,Westmeath,Mullingar Harriers Athletic Club,2023 - Phase 2 equipping hub facilities,Non-Local,110000,110000,110000,180000,-26,53.5250919016132,-7.36292804676133,Athletics Ireland,Athletics,,100.00%,100.00%,61.11%
2020,Cork,Munster Branch IRFU,2020 - MUSGRAVE PARK - Floodlighting - Upgrading of existing floodlighting installation,Non-Local,300000,300000,300000,381000,-8,51.8808601753935,-8.47172927849897,Irish Rugby Football Union,Rugby,Euro,100.00%,100.00%,78.74%
2023,Cork,Munster Cricket Union CLG,2023 - Musnter Cricket Development,Non-Local,50000,50000,50000,59627.85,11,51.8744707454116,-8.51327240467072,Cricket Ireland,Cricket,,100.00%,100.00%,83.85%
2023,Cork,Munster Table Tennis,2023 - Inclusive Table Tennis Club Development,Non-Local,2970,2970,2970,3720,-16,51.9031891550465,-8.50380420684814,Irish Table Tennis Association,Table Tennis,,100.00%,100.00%,79.84%
2020,Laois,Republic of Ireland Billiards and Snooker Association,Equipment for Headquarters & Training Academy,Non-Local,63436,63436,63436,79295,-3,52.842006,-6.947792,ROI Billiards & Snooker Association,Billiards & Snooker,Euro,100.00%,100.00%,80.00%
2023,Cork,ROWING IRELAND [Irish Amateur Rowing Union CLG],2023 - Essential Safety Equipment for RI/GGGR,Non-Local,50251,50251,50251,53144,4,51.89443,-8.75993,Rowing Ireland,Rowing,,100.00%,100.00%,94.56%
2023,Cork,ROWING IRELAND [Irish Amateur Rowing Union CLG],2023 - Rowing Ireland -Get Rowing Essential Equipment,Non-Local,88251,88251,88251,92895.99,4,51.89443,-8.75993,Rowing Ireland,Rowing,,100.00%,100.00%,95.00%
2020,Cavan,"Scouting Ireland Ltd.,",Expansion of scouting activities in Cavan,Non-Local,40695,40695,40695,54260,-6,54.1279963762104,-7.36324310302734,Mountaineering Ireland,Orienteering,Euro,100.00%,100.00%,75.00%
2020,Carlow,St Leo's College,Phased Upgrading of Hockey Pitch,Non-Local,300000,300000,300000,501000,-10,52.8401653257184,-6.92597911800248,Irish Hockey Association,Hockey,Euro,100.00%,100.00%,59.88%
2023,Cork,Volleyball Association of Ireland CLG T/A Volleyball Ireland,2023 - IMPACT WIZ MACROOM VC Youth development project,Non-Local,1120,1120,1120,1325,3,51.909744,-8.981298,Volleyball Assocation of Ireland,Volleyball,,100.00%,100.00%,84.53%
2023,Wexford,Wexford co athletics board,"Wexford County Athletics Board, Equipment Purchase",Non-Local,63735,63735,63735,68235,-14,52.5031611404552,-6.58514499664307,Athletics Ireland,Athletics,,100.00%,100.00%,93.41%
2018,Cork,Ardfield Rathbarry Galleyflash Rowing Club,Expansion 2019,Local,21000,21000,21000,28590.73,6,51.5584155862762,-8.95844600410942,Rowing Ireland,Rowing,Euro,100.00%,100.00%,73.45%
2018,Wicklow,Arklow Rowing Club,Offshore Rowing Boat and Oars,Local,12427,12427,12427,14620,-6,52.7925009630808,-6.1470823684524,Rowing Ireland,Rowing,Euro,100.00%,100.00%,85.00%
2018,Wicklow,Ashwood Riding Club,Purchase of a set of Rustic Show Jumps,Local,2160,2160,2160,2700,0,52.763354,-6.18176199999994,Horse Sport Ireland,Equestrian Sports,Euro,100.00%,100.00%,80.00%
2018,Limerick,Athlunkard Boat Club,Athlunkard Boat Club Boat & Oars,Local,72602,72602,72602,76602,-11,52.6699009402472,-8.61858200993174,Rowing Ireland,Rowing,Euro,100.00%,100.00%,94.78%
2018,Kildare,Athy Golf Club,Rough Mower,Local,65000,65000,65000,68695.5,-1,53.0083798436142,-6.96252107620239,Golfing Union of Ireland,Golf,Euro,100.00%,100.00%,94.62%
2018,Mayo,Ballyhaunis Boxing Club,Sports Equipment,Local,22500,22500,22500,25000,-5,53.7569753326453,-8.85495530158937,Irish Athletic Boxing Association,Boxing,Euro,100.00%,100.00%,90.00%
2018,Donegal,Ballyshannon Rugby Football Club,Container for Ballyshannon RFC kit and equipment,Local,11771,11771,11771,12391,-12,54.4972498417296,-8.17235827445984,Irish Rugby Football Union,Rugby,Euro,100.00%,100.00%,95.00%
2018,Wicklow,Balto Kayak club,Equipment for a rapidly expanding club,Local,21339,21339,21339,22839,0,52.9438409530875,-6.71164266453547,Canoeing Ireland,Canoeing / Kayaking,Euro,100.00%,100.00%,93.43%
2018,Cork,Beech Hill Table Tennis Club,Non personal table tennis equipment,Local,1830,1830,1830,2180,16,51.9066179804946,-8.43889474868774,Special Olympics Ireland,Table Tennis,Euro,100.00%,100.00%,83.94%
2018,Cork,Blackwater Triathlon Club,"***Storage solution, signage and training equipment",Local,6000,6000,6000,7383,-7,52.1314040022456,-8.25750393042631,Triathlon Ireland,Triathlon,Euro,100.00%,100.00%,81.27%
2018,Wicklow,Bray Sailing Club,Refurbishment & expansion of Pico dinghy fleet,Local,13300,13300,13300,16625.85,5,53.2079037911885,-6.10116776826555,Irish Sailing Association,Sailing,Euro,100.00%,100.00%,80.00%
2018,Cork,Brian Dillons Boxing Club,2018 - W/D €21 - sports and safety equipment.,Local,3325,3325,3325,3500,6,51.9090999390895,-8.45406840272904,Irish Athletic Boxing Association,Boxing,Euro,100.00%,100.00%,95.00%
2018,Clare,Burren Cycling Club,2018 - W/D €86 Tandem bike for Member with Mild Down Syndrome,Local,4500,4500,4500,4750,-5,53.1155921251774,-9.14864359455214,Cycling Ireland,Cycling,Euro,100.00%,100.00%,94.74%
2018,Leitrim,Carrick on Shannon Rowing Club,Boats and Oars,Local,27832,27832,27832,36832,-4,53.943830206653,-8.09614541694475,Rowing Ireland,Rowing,Euro,100.00%,100.00%,75.56%
2018,Kildare,Castledermot Pitch & Putt Club,Greens Mower,Local,6750,6750,6750,7500,0,52.9048267726451,-6.84032909167092,Pitch and Putt Union of Ireland,Pitch and Putt,Euro,100.00%,100.00%,90.00%
2018,Cork,Charleville Golf Club,Purchase of new machinery project 2019,Local,112303,112303,112303,118303,5,52.3454075365463,-8.72365951538086,Golfing Union of Ireland,Golf,Euro,100.00%,100.00%,94.93%
2018,Donegal,Citadel Gymnastics,gymnastic equipment,Local,27360,27360,27360,28800,-23,54.9423336801647,-7.73975164453384,Gymnastics Ireland,Gymnastics,Euro,100.00%,100.00%,95.00%
2018,Offaly,Clara & District Recreation Association,Swim Pool Lift,Local,5000,5000,5000,7227.77,-16,53.3412442519399,-7.61733592740154,Swim Ireland,Swimming,Euro,100.00%,100.00%,69.18%
2018,Clare,Clare Cascaders,Clare Cascaders Non-Personal Training Equipment,Local,11370,11370,11370,11988.81,-9,52.876893,-9.17675899999995,Basketball Ireland,Basketball,Euro,100.00%,100.00%,94.84%
2018,Cork,Cobh Dinghy Club Company Limited By Guarantee,Sailing Dinghies & Rescue Boats for Junior Sailing,Local,15190,15190,15190,25690,8,51.8466244398352,-8.30992840193528,Irish Sailing Association,Sailing,Euro,100.00%,100.00%,59.13%
