record_id,constituency,local_authority,register_reference,address_or_description,description,eircode,latitude,longitude,site_count,location_category,location_source,location_precision,source_x,source_y,source_coordinate_system,source_geometry_type,date_entered,valuation,source_url,source_date,retrieved_date,source_format,acquisition_method,extraction_quality
IE-DS-7885bd452189ba,Dublin Bay South,Dublin City Council,DS1789,113/114 Townsend Street Dublin 2 D02X956; 112 Townsend Street Dublin 2,"Townsend Street, 112-114, Dublin 2",D02 X956,53.3454457,-6.2488633,1,Authority point,authority_supplied_point,site_point,,,,Point,2024-06-25,,https://data.smartdublin.ie/dataset/derelict-site-register,2026-06-24,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-d8149e81fbf9cd,Dublin Bay South,Dublin City Council,DS1797,"1-4 City Quay Dublin 2 D02KT32; 25 Moss Street, Dublin 2","City Quay 1-4 & 25 Moss Street, Dublin 2",D02 KT32,53.346915,-6.2516688,1,Authority point,authority_supplied_point,site_point,,,,Point,2025-02-11,,https://data.smartdublin.ie/dataset/derelict-site-register,2026-06-24,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-92dc7c168c80a0,Dublin North-West,Dublin City Council,DS1417,2 Church Street Dublin 11,"Church Street, 2, Finglas, Dublin 11",,53.3879807,-6.3007144,1,Authority point,authority_supplied_point,site_point,,,,Point,2024-01-30,,https://data.smartdublin.ie/dataset/derelict-site-register,2026-06-24,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-5e20a9b93efe35,Dublin South-Central,Dublin City Council,DS1518,43 Dolphin's Barn Street Dublin 8,"Dolphin's Barn Street, 43, Dublin 8",,53.3348765,-6.2900386,1,Authority point,authority_supplied_point,site_point,,,,Point,2021-05-25,,https://data.smartdublin.ie/dataset/derelict-site-register,2026-06-24,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-94cc8521ab0b8d,Dublin South-Central,Dublin City Council,DS1526,398 Clonard Road Dublin 12 D12H5P2; 398A Clonard Road Dublin 12 D12K663,"Clonard Road, 398/398A, Kimmage, Dublin 12",D12 H5P2,53.3176902,-6.2999876,1,Authority point,authority_supplied_point,site_point,,,,Point,2023-03-06,,https://data.smartdublin.ie/dataset/derelict-site-register,2026-06-24,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-7932792474aa20,Dublin Central,Dublin City Council,DS1563,19 Botanic Avenue Dublin 9 D09A6W8,"Botanic Avenue, 19, Glasnevin, Dublin 9",D09 A6W8,53.3721748,-6.2668081,1,Authority point,authority_supplied_point,site_point,,,,Point,2023-07-04,,https://data.smartdublin.ie/dataset/derelict-site-register,2026-06-24,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-ccdb27622c703d,Dublin Bay North,Dublin City Council,DS1572,33 Apollo Way Dublin 5 D05XR81,"Apollo Way, 33, Coolock, Dublin 5",D05 XR81,53.3941845,-6.2126397,1,Authority point,authority_supplied_point,site_point,,,,Point,2024-04-05,,https://data.smartdublin.ie/dataset/derelict-site-register,2026-06-24,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-28573cfaea747e,Dublin South-Central,Dublin City Council,DS1581,646 South Circular Road Dublin 8; 646A South Circular Road Dublin 8 D08HDP0; 646B South Circular Road Dublin 8 D08FK5Y; 648 South Circular Road Dublin 8 D08XDK4,"South Circular Road, 646-648, Kilmainham, Dublin 8",D08 HDP0,53.33927,-6.3035192,1,Authority point,authority_supplied_point,site_point,,,,Point,2024-07-09,,https://data.smartdublin.ie/dataset/derelict-site-register,2026-06-24,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-16676b8577162d,Dublin Bay North,Dublin City Council,DS1585,"Abbeyfield/Middle Third, Legion Hall Building, Killester, Dublin 5","Abbeyfield/Middle Third, Legion Hall Building, Killester, Dublin 5",,53.3749487,-6.2032866,1,Authority point,authority_supplied_point,site_point,,,,Point,2024-02-09,,https://data.smartdublin.ie/dataset/derelict-site-register,2026-06-24,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-5a6f258cc9370b,Dublin Bay South,Dublin City Council,DS1616,132 Morehampton Road Donnybrook Dublin 4 D04K2P5,"Morehampton Road, 132, Donnybrook, Dublin 4",D04 K2P5,53.3228594,-6.2376894,1,Authority point,authority_supplied_point,site_point,,,,Point,2024-07-30,,https://data.smartdublin.ie/dataset/derelict-site-register,2026-06-24,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-d29b041cffbd1d,Dublin Central,Dublin City Council,DS1844,5 Saint Patrick's Road Dublin 9 D09N2R0,"Saint Patrick's Road, 5, Dublin 9",D09 N2R0,53.3627698,-6.2610578,1,Authority point,authority_supplied_point,site_point,,,,Point,2024-08-20,,https://data.smartdublin.ie/dataset/derelict-site-register,2026-06-24,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-4e4b12f2e484ed,Dublin South-Central,Dublin City Council,DS1634A,"Shannon Terrace, opp 1-2 & adj. to 5 Auburn Terrace, Old Kilmainham, Dublin 8","Shannon Terrace, opp 1-2 & adj. to 5 Auburn Terrace, Old Kilmainham, Dublin 8",,53.3409632,-6.3028625,1,Authority point,authority_supplied_point,site_point,,,,Point,2022-08-12,,https://data.smartdublin.ie/dataset/derelict-site-register,2026-06-24,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-67c1e885a24b85,Dublin North-West,Dublin City Council,DS1868,158 Mellowes Road Finglas Dublin 11 D11P9R0,"Mellowes Road 158, Finglas, Dublin 11",D11 P9R0,53.3911255,-6.316061,1,Authority point,authority_supplied_point,site_point,,,,Point,2024-01-25,,https://data.smartdublin.ie/dataset/derelict-site-register,2026-06-24,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-da3a51772039dd,Dublin Central,Dublin City Council,DS1909,93/94 Parnell Street Dublin 1 D01NT63,"Parnell Street 93-94, Dublin 1",D01 NT63,53.3531473,-6.2596713,1,Authority point,authority_supplied_point,site_point,,,,Point,2024-04-16,,https://data.smartdublin.ie/dataset/derelict-site-register,2026-06-24,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-ccad649f757809,Dublin Central,Dublin City Council,DS1916,20 Faith Avenue Dublin 3 D03PP21,"Faith Avenue, 20, Dublin 3",D03 PP21,53.3585549,-6.236856,1,Authority point,authority_supplied_point,site_point,,,,Point,2024-07-23,,https://data.smartdublin.ie/dataset/derelict-site-register,2026-06-24,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-a84d9cf267d584,Dublin Bay South,Dublin City Council,DS1280B,53 Clanbrassil Street Lower Dublin 8,"Clanbrassil Street Lower, 53, Dublin 8",,53.3324639,-6.2749443,1,Authority point,authority_supplied_point,site_point,,,,Point,2024-06-11,,https://data.smartdublin.ie/dataset/derelict-site-register,2026-06-24,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-54d6d3d1b6a9aa,Dublin Bay South,Dublin City Council,DS1948,32 Hatch Street Lower Dublin 2,"Hatch Street Lower, 32, Dublin 2",,53.3340678,-6.2556812,1,Authority point,authority_supplied_point,site_point,,,,Point,2025-02-19,,https://data.smartdublin.ie/dataset/derelict-site-register,2026-06-24,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-30fd76ef5577cb,Dublin South-Central,Dublin City Council,DS1999,Unit 1 124 Emmet Road Inchicore Dublin 8 D08V085,"Emmet Road, 124, Unit 1, Inchicore, Dublin 8",D08 V085,53.3393402,-6.3193349,1,Authority point,authority_supplied_point,site_point,,,,Point,2025-04-11,,https://data.smartdublin.ie/dataset/derelict-site-register,2026-06-24,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-056ed7c9b8a00b,Dublin North-West,Dublin City Council,DS2004,5 Willow Park Road Dublin 11 D11P898,"Willow Park Road, 5, Ballymun, Dublin 11",D11 P898,53.3911685,-6.2797534,1,Authority point,authority_supplied_point,site_point,,,,Point,2024-08-29,,https://data.smartdublin.ie/dataset/derelict-site-register,2026-06-24,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-8bd16f19e9f6d6,Dublin Central,Dublin City Council,DS2030,"West Road, Coady's Yard, North Strand, Dublin 3","West Road, Coady's Yard, North Strand, Dublin 3",,53.3564074,-6.2391311,1,Authority point,authority_supplied_point,site_point,,,,Point,2024-11-29,,https://data.smartdublin.ie/dataset/derelict-site-register,2026-06-24,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-7c53eebf5d5edd,Dublin Central,Dublin City Council,DS2034,531 Carnlough Road Cabra Dublin 7 D07F2V9,"Carnlough Road, 531, Cabra, Dublin 7",D07 F2V9,53.3708821,-6.299796,1,Authority point,authority_supplied_point,site_point,,,,Point,2025-01-14,,https://data.smartdublin.ie/dataset/derelict-site-register,2026-06-24,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-b9031a9a5e16e0,Dublin South-Central,Dublin City Council,DS791,"Chamber Street & Ardee Street, site at Junction of, Dublin 8","Chamber Street & Ardee Street, site at Junction of, Dublin 8",,53.3378312,-6.2790128,1,Authority point,authority_supplied_point,site_point,,,,Point,2024-11-27,,https://data.smartdublin.ie/dataset/derelict-site-register,2026-06-24,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-ea9b289d520adc,Dublin South-Central,Dublin City Council,DS250,144 Harold's Cross Road Dublin 6W,"Harold's Cross Road, 144, Dublin 6W",,53.324538,-6.2796118,1,Authority point,authority_supplied_point,site_point,,,,Point,2007-06-08,,https://data.smartdublin.ie/dataset/derelict-site-register,2026-06-24,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-ba2198848fb13c,Dublin Bay South,Dublin City Council,DS575A,6 Leeson Street Lower Dublin 2 D02H283,"Leeson Street Lower, 6, Dublin 2",D02 H283,53.335739,-6.2568555,1,Authority point,authority_supplied_point,site_point,,,,Point,2019-04-16,,https://data.smartdublin.ie/dataset/derelict-site-register,2026-06-24,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-f3a5878f138f79,Dublin Central,Dublin City Council,DS691,68 Prussia Street Dublin 7; 68A Prussia Street Dublin 7,"Prussia Street, 68-68a, Dublin 7",,53.3549725,-6.2874285,1,Authority point,authority_supplied_point,site_point,,,,Point,2023-04-03,,https://data.smartdublin.ie/dataset/derelict-site-register,2026-06-24,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-6061473b45b940,Dublin Bay North,Dublin City Council,DS912,18 Cadogan Road Dublin 3 D03K650,"Cadogan Road, 18, Fairview, Dublin 3",D03 K650,53.3618152,-6.2390975,1,Authority point,authority_supplied_point,site_point,,,,Point,2022-07-08,,https://data.smartdublin.ie/dataset/derelict-site-register,2026-06-24,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-a76025c7884508,Dublin South-Central,Dublin City Council,DS1105,105 Emmet Road Dublin 8; 107 Emmet Road Dublin 8,"Emmet Road, 105-107, Former Horse & Jockey Pub, Dublin 8",,53.3405947,-6.3149031,1,Authority point,authority_supplied_point,site_point,,,,Point,2023-05-11,,https://data.smartdublin.ie/dataset/derelict-site-register,2026-06-24,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-66c8cb6033f72f,Dublin Bay South,Dublin City Council,DS851,Wharton Hall Harold's Cross Dublin 6W D6WW838,"Wharton Terrace, Wharton Hall, Harold's Cross, Dublin 6W",,53.3291122,-6.2753289,1,Authority point,authority_supplied_point,site_point,,,,Point,2014-04-01,,https://data.smartdublin.ie/dataset/derelict-site-register,2026-06-24,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-a831bb714ed627,Dublin South-Central,Dublin City Council,DS884,Unit 4 Greenmount Industrial Estate Greenmount Avenue Dublin 12 D12K883,"Greenmount Industrial Estate, Unit 4, Dublin 12",D12 K883,53.3282982,-6.2802564,1,Authority point,authority_supplied_point,site_point,,,,Point,2015-04-29,,https://data.smartdublin.ie/dataset/derelict-site-register,2026-06-24,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-4ef2198f3d4fe9,Dublin South-Central,Dublin City Council,DS928,355 South Circular Road Dublin 8 D08TX20,"South Circular Road, 355-361, Dublin 8 (façade Protected)",D08 TX20,53.3341982,-6.2930405,1,Authority point,authority_supplied_point,site_point,,,,Point,2021-01-06,,https://data.smartdublin.ie/dataset/derelict-site-register,2026-06-24,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-9c1415047b7316,Dublin South-Central,Dublin City Council,DS887,2A Chapelizod Road Dublin 8 D08YTE5; 2B Chapelizod Road Dublin 8; 2C Chapelizod Road Dublin 8,"Chapelizod Road, 2A/B/C, Dublin 8",D08 YTE5,53.3477154,-6.3126198,1,Authority point,authority_supplied_point,site_point,,,,Point,2015-06-04,,https://data.smartdublin.ie/dataset/derelict-site-register,2026-06-24,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-0d6356dfc46db4,Dublin South-Central,Dublin City Council,DS954,6 Mulberry Cottages Martin's Row Chapelizod Dublin 20 D20ED28,"Mulberry Cottages, 6, Martin's Row, Chapelizod, Dublin 20",D20 ED28,53.3501105,-6.3453039,1,Authority point,authority_supplied_point,site_point,,,,Point,2019-04-10,,https://data.smartdublin.ie/dataset/derelict-site-register,2026-06-24,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-c610bfd6c9c61d,Dublin Central,Dublin City Council,DS1066,5 Glenarm Avenue Dublin 9 D09E8H7,"Glenarm Avenue, 5, Dublin 9",D09 E8H7,53.3663643,-6.2575229,1,Authority point,authority_supplied_point,site_point,,,,Point,2022-11-24,,https://data.smartdublin.ie/dataset/derelict-site-register,2026-06-24,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-b377f561f4f68c,Dublin Bay North,Dublin City Council,DS1012,49 Rathmore Park Dublin 5 D05K853,"Rathmore Park, 49, Raheny, Dublin 5",D05 K853,53.381815,-6.1724778,1,Authority point,authority_supplied_point,site_point,,,,Point,2017-10-19,,https://data.smartdublin.ie/dataset/derelict-site-register,2026-06-24,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-34b3605953eb5a,Dublin South-Central,Dublin City Council,DS1195,1 Brainboro Terrace Dublin 8; 1A Brainboro Terrace Dublin 8 D08PX9H; 1B Brainboro Terrace Dublin 8 D08Y5C0,"Brainboro Terrace, 1 (aka 1A & 1B), Dublin 8",D08 PX9H,53.3326054,-6.2791862,1,Authority point,authority_supplied_point,site_point,,,,Point,2023-03-20,,https://data.smartdublin.ie/dataset/derelict-site-register,2026-06-24,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-109fcc1470a83a,Dublin Bay North,Dublin City Council,DS1287,12 Artane Cottages Lower Malahide Road Clontarf Dublin 5 D05V4Y8,"Malahide Road, Artane Cottages Lower, 12, Clontarf, Dublin 5",D05 V4Y8,53.3800239,-6.2099024,1,Authority point,authority_supplied_point,site_point,,,,Point,2024-11-27,,https://data.smartdublin.ie/dataset/derelict-site-register,2026-06-24,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-d40784c2170d44,Dublin Bay South,Dublin City Council,DS1311,25 Aungier Street Dublin 2 D02X277,"Aungier Street, 25, Dublin 2 (Protected Struture)",D02 X277,53.3396878,-6.2656181,1,Authority point,authority_supplied_point,site_point,,,,Point,2023-11-01,,https://data.smartdublin.ie/dataset/derelict-site-register,2026-06-24,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-7b99283121bd29,Dublin South-Central,Dublin City Council,DS1336,414 South Circular Road Dublin 8; 415 South Circular Road Dublin 8; 416 South Circular Road Dublin 8 D08RF25,"South Circular Road, 414-416, Dublin 8",D08 RF25,53.3342065,-6.2920931,1,Authority point,authority_supplied_point,site_point,,,,Point,2023-02-13,,https://data.smartdublin.ie/dataset/derelict-site-register,2026-06-24,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-31b0d8820570b2,Dublin South-Central,Dublin City Council,DS1380,39A Main Street Chapelizod Dublin 20 D20H971,"Main Street, 39A, Chapelizod, Dublin 20",D20 H971,53.3490735,-6.3439807,1,Authority point,authority_supplied_point,site_point,,,,Point,2023-01-23,,https://data.smartdublin.ie/dataset/derelict-site-register,2026-06-24,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-81639ea4c581eb,Dublin South-Central,Dublin City Council,DS1368,162 James's Street Dublin 8; 163 James's Street Dublin 8; 164 James's Street Dublin 8; 165 James's Street Dublin 8,"James's Street, 162-165, D8. (163 Protected)",,53.342775,-6.29364,1,Authority point,authority_supplied_point,site_point,,,,Point,2019-06-17,,https://data.smartdublin.ie/dataset/derelict-site-register,2026-06-24,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-20cd80251e2ecc,Dublin Bay South,Dublin City Council,DS1369,294 Merrion Road Dublin 4 D04E8E8,"Merrion Road, 294, Former Swiftcall Building, Dublin 4",D04 E8E8,53.3136804,-6.201697,1,Authority point,authority_supplied_point,site_point,,,,Point,2025-06-19,,https://data.smartdublin.ie/dataset/derelict-site-register,2026-06-24,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-18f022cca93886,Dublin Central,Dublin City Council,DS1386,53 Shelmalier Road Dublin 3 D03X512,"Shelmalier Road, 53, East Wall, Dublin 3",D03 X512,53.3551544,-6.2336772,1,Authority point,authority_supplied_point,site_point,,,,Point,2023-09-14,,https://data.smartdublin.ie/dataset/derelict-site-register,2026-06-24,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-e38e7b32602921,Dublin Central,Dublin City Council,DS1772,5 Langrishe Place Dublin 1 D01R8E8,"Langrishe Place, 5, Summerhill, Dublin 1",D01 R8E8,53.3549522,-6.2561395,1,Authority point,authority_supplied_point,site_point,,,,Point,2024-11-14,,https://data.smartdublin.ie/dataset/derelict-site-register,2026-06-24,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-cdc0c93f74c450,Dublin South-Central,Dublin City Council,DS1412,"Moeran Road & Cromwellsfort Road (Site to Rear), Walkinstown, Dublin 12","Moeran Road & Cromwellsfort Road (Site to Rear), Walkinstown, Dublin 12",,53.3172505,-6.3202476,1,Authority point,authority_supplied_point,site_point,,,,Point,2024-11-11,,https://data.smartdublin.ie/dataset/derelict-site-register,2026-06-24,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
