incident_id,date,year,time_band,longitude,latitude,constituency,constituency_slug,electoral_district,electoral_district_guid,incident_type,incident_count,fatality_count,serious_injury_count,non_serious_injury_count,casualty_count,cyclist_count,driver_count,e_scooter_other_count,motorcyclist_count,passenger_count,pedestrian_count
47680,2024-07-01,2024,4pm-7.59pm,-8.894855,54.069465,Sligo-Leitrim,sligo-leitrim,Breencorragh,2ae19629-1989-13a3-e055-000000000001,Non-serious,1,0,0,2,2,0,2,0,0,0,0
47681,2024-07-01,2024,4pm-7.59pm,-6.14793,53.218555,Dún Laoghaire,dun-laoghaire,Shankill-Rathmichael,2ae19629-1e17-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
47682,2024-07-01,2024,8pm-11.59pm,-6.336865,53.377628333,Dublin West,dublin-west,Castleknock-Park,2ae19629-1cf6-13a3-e055-000000000001,Non-serious,1,0,0,2,2,0,1,0,0,1,0
47683,2024-07-01,2024,8pm-11.59pm,-6.885843333,53.752886666,Meath East,meath-east,Maperath,2ae19629-187b-13a3-e055-000000000001,Serious,1,0,1,0,1,0,0,0,1,0,0
47684,2024-07-01,2024,8pm-11.59pm,-9.127793333,53.802336666,Mayo,mayo,Balla,2ae19629-1974-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
47685,2024-07-01,2024,12am-3.59am,-8.986216666,53.313651666,Galway West,galway-west,Ballintemple,2ae19629-2069-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,0,0,1
47686,2024-07-01,2024,12am-3.59am,-6.356498333,53.307713333,Dublin South-West,dublin-south-west,Tallaght-Kilnamanagh,2ae19629-1cca-13a3-e055-000000000001,Non-serious,1,0,0,3,3,0,1,0,0,2,0
47687,2024-07-01,2024,12am-3.59am,-8.199538333,54.297616666,Sligo-Leitrim,sligo-leitrim,Manorhamilton,2ae19629-1748-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
47688,2024-07-01,2024,12am-3.59am,-6.86213,52.901995,Kildare South,kildare-south,Castledermot,2ae19629-228d-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
47689,2024-07-01,2024,12am-3.59am,-8.881636666,53.277178333,Galway West,galway-west,Oranmore,2ae19629-22df-13a3-e055-000000000001,Serious,1,0,1,0,1,0,1,0,0,0,0
47690,2024-07-01,2024,4am-7.59am,-8.429291666,51.879976666,Cork South-Central,cork-south-central,Carrigaline/Monkstown Rural/Douglas,591bceee-1721-4c8d-865f-1e0bd869b6ad,Serious,1,0,1,0,1,0,0,0,1,0,0
47691,2024-07-01,2024,8am-11.59am,-7.332696666,55.063965,Donegal,donegal,Birdstown,2ae19629-21ee-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
47692,2024-07-01,2024,8am-11.59am,-8.282056666,51.860633333,Cork East,cork-east,Cobh Rural,2ae19629-1f3f-13a3-e055-000000000001,Fatal,1,1,0,0,1,1,0,0,0,0,0
47693,2024-07-01,2024,12pm-3.59pm,-6.615185,53.322208333,Kildare North,kildare-north,Straffan,2ae19629-228f-13a3-e055-000000000001,Non-serious,1,0,0,2,2,0,1,0,0,1,0
47694,2024-07-01,2024,12pm-3.59pm,-8.696985,51.7312,Cork South-West,cork-south-west,Knockroe,2ae19629-212c-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,0,1,0
47695,2024-07-01,2024,12pm-3.59pm,-7.358073333,53.8875,Cavan-Monaghan,cavan-monaghan,Derrin,2ae19629-1e10-13a3-e055-000000000001,Serious,1,0,2,0,2,0,1,0,0,1,0
47696,2024-07-01,2024,8pm-11.59pm,-9.641405,52.686328333,Clare,clare,Kilkee,2ae19629-1fa1-13a3-e055-000000000001,Serious,1,0,1,0,1,0,0,0,1,0,0
47697,2024-06-01,2024,8pm-11.59pm,-9.670458333,51.86882,Kerry,kerry,Greenane,2ae19629-224f-13a3-e055-000000000001,Non-serious,1,0,0,1,1,1,0,0,0,0,0
47698,2024-07-01,2024,8pm-11.59pm,-6.632071666,53.612133333,Meath East,meath-east,Tara,2ae19629-181f-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
47699,2024-07-01,2024,8pm-11.59pm,-6.742023333,53.13068,Kildare South,kildare-south,Carnalway,2ae19629-227f-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
47700,2024-07-01,2024,8pm-11.59pm,-8.670453333,52.326011666,Cork North-West,cork-north-west,Ardskeagh,2ae19629-1f0b-13a3-e055-000000000001,Serious,1,0,1,0,1,0,1,0,0,0,0
47701,2024-07-01,2024,12am-3.59am,-6.790405,53.553836666,Meath West,meath-west,Trim Urban,2ae19629-182c-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,0,0,1
47702,2024-07-01,2024,12am-3.59am,-7.737235,54.950151666,Donegal,donegal,Letterkenny Urban,2ae19629-20ec-13a3-e055-000000000001,Serious,1,0,1,1,2,0,1,0,0,0,1
47703,2024-07-01,2024,12am-3.59am,-7.265188333,53.434255,Longford-Westmeath,longford-westmeath,Milltown,2ae19629-1bd2-13a3-e055-000000000001,Serious,1,0,1,0,1,0,1,0,0,0,0
47704,2024-07-01,2024,12am-3.59am,-6.258565,53.346831666,Dublin Bay South,dublin-bay-south,Mansion House A,2ae19629-1d9f-13a3-e055-000000000001,Serious,1,0,1,0,1,0,0,0,0,0,1
47705,2024-07-01,2024,12am-3.59am,-7.230883333,55.261615,Donegal,donegal,Gleneganon,2ae19629-2079-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
47706,2024-07-01,2024,4pm-7.59pm,-6.323435,53.400005,Dublin West,dublin-west,The Ward,2ae19629-1ce8-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
47707,2024-07-01,2024,4pm-7.59pm,-7.71971,52.229793333,Waterford,waterford,Seskinan,2ae19629-1b4a-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,0,1,0
47708,2024-07-01,2024,8pm-11.59pm,-9.541351666,52.067961666,Kerry,kerry,Killarney Rural,2ae19629-2288-13a3-e055-000000000001,Non-serious,1,0,0,2,2,0,1,0,1,0,0
47709,2024-07-01,2024,4pm-7.59pm,-8.827271666,53.51812,Galway East,galway-east,Tuam Rural,2ae19629-233e-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
47710,2024-07-01,2024,12am-3.59am,-7.749281666,53.572676666,Longford-Westmeath,longford-westmeath,Ballymahon,2ae19629-180c-13a3-e055-000000000001,Fatal,1,1,0,0,1,0,1,0,0,0,0
47711,2024-07-01,2024,8am-11.59am,-8.84752,54.060651666,Sligo-Leitrim,sligo-leitrim,Breencorragh,2ae19629-1989-13a3-e055-000000000001,Non-serious,1,0,0,1,1,1,0,0,0,0,0
47712,2024-07-01,2024,8am-11.59am,-8.612993333,52.66565,Limerick City,limerick-city,Abbey B,2ae19629-17cd-13a3-e055-000000000001,Non-serious,1,0,0,1,1,1,0,0,0,0,0
47713,2024-07-01,2024,8am-11.59am,-7.039893333,53.12352,Kildare South,kildare-south,Monasterevin,2ae19629-224c-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
47714,2024-07-01,2024,8am-11.59am,-9.350585,54.062155,Mayo,mayo,Deel,2ae19629-18d1-13a3-e055-000000000001,Non-serious,1,0,0,2,2,0,1,0,0,1,0
47715,2024-07-01,2024,4pm-7.59pm,-6.260541666,53.359575,Dublin Central,dublin-central,Mountjoy B,2ae19629-1da8-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
47716,2024-07-01,2024,4pm-7.59pm,-9.317805,52.568248333,Limerick County,limerick-county,Glin,2ae19629-17a7-13a3-e055-000000000001,Serious,1,0,1,0,1,0,0,0,0,0,1
47717,2024-07-01,2024,4pm-7.59pm,-8.622241666,52.648458333,Limerick City,limerick-city,Rathbane,2ae19629-17fe-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,1,0,0,0
47718,2024-07-01,2024,4pm-7.59pm,-8.48105,54.724043333,Donegal,donegal,Glengesh,2ae19629-206f-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,1,0,0
47719,2024-07-01,2024,4pm-7.59pm,-9.269316666,51.556705,Cork South-West,cork-south-west,Skibbereen Urban,2ae19629-21be-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,1,0,0
47720,2024-07-01,2024,4pm-7.59pm,-6.306561666,53.410596666,Dublin Fingal West,dublin-fingal-west,Dubber,2ae19629-1d39-13a3-e055-000000000001,Serious,1,0,1,0,1,0,0,0,0,0,1
47721,2024-07-01,2024,4am-7.59am,-8.301623333,53.966338333,Roscommon-Galway,roscommon-galway,Boyle Urban,2ae19629-1ae4-13a3-e055-000000000001,Serious,1,0,1,0,1,0,0,0,0,0,1
47722,2024-07-01,2024,8pm-11.59pm,-6.472301666,53.509371666,Meath East,meath-east,Ratoath,2ae19629-1814-13a3-e055-000000000001,Serious,1,0,1,0,1,0,0,0,1,0,0
47723,2024-07-01,2024,8am-11.59am,-6.291218333,53.346933333,Dublin South-Central,dublin-south-central,Ushers B,2ae19629-1df5-13a3-e055-000000000001,Non-serious,1,0,0,1,1,1,0,0,0,0,0
47724,2024-07-01,2024,4am-7.59am,-6.27252,53.338748333,Dublin South-Central,dublin-south-central,Merchants Quay C,2ae19629-1da3-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,0,0,1
47725,2024-07-01,2024,4pm-7.59pm,-6.431753333,53.332385,Dublin Mid-West,dublin-mid-west,Clondalkin-Cappaghmore,2ae19629-1cfd-13a3-e055-000000000001,Non-serious,1,0,0,1,1,1,0,0,0,0,0
47726,2024-07-01,2024,4am-7.59am,-8.277268333,53.980918333,Roscommon-Galway,roscommon-galway,Boyle Rural,2ae19629-1ae3-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
47727,2024-07-01,2024,4am-7.59am,-6.469848333,53.308798333,Dublin Mid-West,dublin-mid-west,Newcastle,2ae19629-1de2-13a3-e055-000000000001,Serious,1,0,0,0,0,0,0,0,0,0,0
47728,2024-07-01,2024,4am-7.59am,-6.915,54.128888333,Cavan-Monaghan,cavan-monaghan,Ballybay Rural,2ae19629-1a6f-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
47729,2024-07-01,2024,8am-11.59am,-6.353241666,53.711545,Louth,louth,West Gate,2ae19629-191e-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,0,0,1
47730,2024-07-01,2024,8am-11.59am,-6.295613333,53.393391666,Dublin North-West,dublin-north-west,Finglas North C,2ae19629-1d6c-13a3-e055-000000000001,Serious,1,0,1,0,1,0,1,0,0,0,0
47731,2024-07-01,2024,8am-11.59am,-9.387671666,53.245093333,Galway West,galway-west,Selerna,2ae19629-2309-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,0,1,0
47732,2024-07-01,2024,8am-11.59am,-7.56315,52.1201,Waterford,waterford,Clonea,2ae19629-1bef-13a3-e055-000000000001,Fatal,1,1,1,0,2,0,2,0,0,0,0
47733,2024-07-01,2024,8am-11.59am,-8.458721666,54.276248333,Sligo-Leitrim,sligo-leitrim,Sligo North,2ae19629-19fb-13a3-e055-000000000001,Serious,1,0,1,0,1,0,0,1,0,0,0
47734,2023-06-01,2023,4pm-7.59pm,-9.289083333,53.87625,Mayo,mayo,Castlebar Rural,2ae19629-1948-13a3-e055-000000000001,Non-serious,1,0,0,2,2,0,1,0,0,1,0
47735,2024-07-01,2024,12pm-3.59pm,-6.37995,54.034585,Louth,louth,Ballymascanlan,2ae19629-1950-13a3-e055-000000000001,Serious,1,0,1,1,2,0,2,0,0,0,0
47736,2024-07-01,2024,4pm-7.59pm,-6.308068333,53.345083333,Dublin South-Central,dublin-south-central,Ushers A,2ae19629-1df4-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,0,0,1
47737,2024-07-01,2024,8pm-11.59pm,-6.157291666,53.235266666,Dún Laoghaire,dun-laoghaire,Shankill-Rathmichael,2ae19629-1e17-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
47738,2024-07-01,2024,4pm-7.59pm,-6.25841,53.340856666,Dublin Bay South,dublin-bay-south,Mansion House B,2ae19629-1da0-13a3-e055-000000000001,Non-serious,1,0,0,1,1,1,0,0,0,0,0
47739,2024-07-01,2024,12am-3.59am,-8.834466666,53.987185,Sligo-Leitrim,sligo-leitrim,Achonry West,2ae19629-1a07-13a3-e055-000000000001,Serious,1,0,1,0,1,0,0,0,0,1,0
47740,2024-07-01,2024,12am-3.59am,-8.6196,52.662651666,Limerick City,limerick-city,Market,2ae19629-17fb-13a3-e055-000000000001,Non-serious,1,0,0,4,4,0,2,0,0,2,0
47741,2024-07-01,2024,8am-11.59am,-6.268795,53.354773333,Dublin Central,dublin-central,Inns Quay B,2ae19629-1d89-13a3-e055-000000000001,Non-serious,1,0,0,1,1,1,0,0,0,0,0
47742,2024-07-01,2024,8am-11.59am,-9.674738333,52.289476666,Kerry,kerry,Ratass,2ae19629-22a2-13a3-e055-000000000001,Serious,1,0,1,2,3,0,1,0,0,2,0
47743,2024-07-01,2024,12pm-3.59pm,-6.107976666,53.272325,Dún Laoghaire,dun-laoghaire,Dalkey Hill,2ae19629-1d1d-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,0,0,1
47744,2024-07-01,2024,8am-11.59am,-6.07374,53.366065,Dublin Bay North,dublin-bay-north,Howth,2ae19629-1daf-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,0,0,1
47745,2024-07-01,2024,8am-11.59am,-6.942496666,52.927918333,Kildare South,kildare-south,Grangemellon,2ae19629-2204-13a3-e055-000000000001,Serious,1,0,1,1,2,0,1,0,0,1,0
47746,2024-07-01,2024,4pm-7.59pm,-8.202578333,52.861046666,Tipperary North,tipperary-north,Nenagh West Urban,2ae19629-1c70-13a3-e055-000000000001,Serious,1,0,1,0,1,1,0,0,0,0,0
47747,2024-07-01,2024,4pm-7.59pm,-8.69909,52.354143333,Cork North-West,cork-north-west,Rathluirc,2ae19629-1f8d-13a3-e055-000000000001,Serious,1,0,1,0,1,1,0,0,0,0,0
47748,2024-07-01,2024,12pm-3.59pm,-7.418791666,55.09541,Donegal,donegal,Fahan,2ae19629-20f7-13a3-e055-000000000001,Serious,1,0,1,1,2,0,2,0,0,0,0
47749,2024-07-01,2024,4pm-7.59pm,-7.561443333,54.982011666,Donegal,donegal,Newtown Cunningham,2ae19629-2089-13a3-e055-000000000001,Serious,1,0,1,2,3,0,1,0,0,2,0
47750,2024-07-01,2024,4pm-7.59pm,-8.399368333,52.649295,Limerick City,limerick-city,Abington,2ae19629-1759-13a3-e055-000000000001,Non-serious,1,0,0,1,1,1,0,0,0,0,0
47751,2024-07-01,2024,8pm-11.59pm,-8.487266666,51.921311666,Cork North-Central,cork-north-central,Commons,2ae19629-2165-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,0,1,0
47752,2024-07-01,2024,8pm-11.59pm,-8.244781666,52.891693333,Tipperary North,tipperary-north,Nenagh Rural,2ae19629-1c6f-13a3-e055-000000000001,Serious,1,0,2,1,3,0,2,0,0,1,0
47753,2024-07-01,2024,12am-3.59am,-6.214566666,53.545256666,Dublin Fingal West,dublin-fingal-west,Lusk,2ae19629-1ddf-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,1,0,0
47754,2024-07-01,2024,12am-3.59am,-6.273006666,53.353183333,Dublin Central,dublin-central,Inns Quay C,2ae19629-1d8a-13a3-e055-000000000001,Fatal,1,1,0,0,1,0,0,0,1,0,0
47755,2024-07-01,2024,4am-7.59am,-6.70799,53.408155,Kildare North,kildare-north,Cloncurry,2ae19629-229a-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
47756,2024-07-01,2024,8am-11.59am,-6.283795,53.307118333,Dublin Bay South,dublin-bay-south,Terenure D,2ae19629-1df3-13a3-e055-000000000001,Non-serious,1,0,0,1,1,1,0,0,0,0,0
47757,2024-07-01,2024,12pm-3.59pm,-6.37398,53.316561666,Dublin South-West,dublin-south-west,Clondalkin-Ballymount,2ae19629-1cfc-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
47758,2024-07-01,2024,8am-11.59am,-8.998475,53.958783333,Mayo,mayo,Cuildoo,2ae19629-1983-13a3-e055-000000000001,Serious,1,0,2,1,3,0,3,0,0,0,0
47759,2024-07-01,2024,12pm-3.59pm,-8.970825,53.72358,Mayo,mayo,Claremorris,2ae19629-1956-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
47760,2024-07-01,2024,8am-11.59am,-9.282566666,53.856851666,Mayo,mayo,Castlebar Urban,2ae19629-1949-13a3-e055-000000000001,Serious,1,0,1,0,1,1,0,0,0,0,0
47761,2024-07-01,2024,8am-11.59am,-6.322226666,53.298375,Dublin South-West,dublin-south-west,Templeogue-Cypress,2ae19629-1cd1-13a3-e055-000000000001,Non-serious,1,0,0,1,1,1,0,0,0,0,0
47762,2024-07-01,2024,4pm-7.59pm,-6.213448333,53.374071666,Dublin Bay North,dublin-bay-north,Clontarf West B,2ae19629-1d49-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,1,0,0
47763,2024-07-01,2024,4pm-7.59pm,-9.011963333,52.606058333,Limerick County,limerick-county,Askeaton West,2ae19629-174f-13a3-e055-000000000001,Serious,1,0,1,0,1,0,1,0,0,0,0
47764,2024-07-01,2024,4pm-7.59pm,-7.317333333,53.530278333,Longford-Westmeath,longford-westmeath,Mullingar Rural,2ae19629-1b37-13a3-e055-000000000001,Serious,1,0,1,0,1,0,0,0,0,0,1
47765,2024-07-01,2024,4pm-7.59pm,-6.600515,53.842728333,Meath East,meath-east,Drumcondra,2ae19629-1879-13a3-e055-000000000001,Serious,1,0,1,2,3,0,3,0,0,0,0
47766,2024-07-01,2024,4pm-7.59pm,-8.052856666,54.673058333,Donegal,donegal,Clogher,2ae19629-2092-13a3-e055-000000000001,Serious,1,0,1,1,2,0,1,0,0,1,0
47767,2024-07-01,2024,4pm-7.59pm,-9.111161666,53.304686666,Galway West,galway-west,Barna,2ae19629-2098-13a3-e055-000000000001,Serious,1,0,1,0,1,1,0,0,0,0,0
47768,2024-07-01,2024,4pm-7.59pm,-9.369408333,54.085938333,Mayo,mayo,Deel,2ae19629-18d1-13a3-e055-000000000001,Non-serious,1,0,0,3,3,0,1,0,0,2,0
47769,2024-07-01,2024,4pm-7.59pm,-10.059883333,51.772986666,Kerry,kerry,Caherdaniel,2ae19629-2344-13a3-e055-000000000001,Fatal,1,1,0,0,1,0,1,0,0,0,0
47770,2024-07-01,2024,4pm-7.59pm,-6.23081,53.397381666,Dublin North-West,dublin-north-west,Kilmore A,2ae19629-1d97-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,1,0,0
47771,2024-07-01,2024,8pm-11.59pm,-6.10833,53.011265,Wicklow,wicklow,Glenealy,2ae19629-1e3f-13a3-e055-000000000001,Non-serious,1,0,0,1,1,1,0,0,0,0,0
47772,2024-07-01,2024,8pm-11.59pm,-8.488381666,52.685091666,Limerick City,limerick-city,Castleconnell,2ae19629-1780-13a3-e055-000000000001,Serious,1,0,1,1,2,0,1,0,0,1,0
47773,2024-07-01,2024,8pm-11.59pm,-8.959025,52.171298333,Cork North-West,cork-north-west,Kanturk,2ae19629-211e-13a3-e055-000000000001,Serious,1,0,2,0,2,0,1,0,0,1,0
47774,2024-07-01,2024,4pm-7.59pm,-10.059678333,51.773093333,Kerry,kerry,Caherdaniel,2ae19629-2344-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,0,0,1
47775,2024-07-01,2024,8am-11.59am,-7.747883333,52.347646666,Tipperary South,tipperary-south,Inishlounaght,2ae19629-1c5f-13a3-e055-000000000001,Serious,1,0,1,0,1,1,0,0,0,0,0
47776,2024-07-01,2024,8am-11.59am,-9.15735,51.57824,Cork South-West,cork-south-west,Knockskagh,2ae19629-2135-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
47777,2024-07-01,2024,8am-11.59am,-8.280586666,54.466323333,Sligo-Leitrim,sligo-leitrim,Bundoran Rural,2ae19629-2106-13a3-e055-000000000001,Non-serious,1,0,0,2,2,2,0,0,0,0,0
47778,2024-07-01,2024,8am-11.59am,-7.866606666,52.512228333,Tipperary South,tipperary-south,Cashel Rural,2ae19629-1c53-13a3-e055-000000000001,Serious,1,0,1,2,3,0,1,0,0,2,0
47779,2024-07-01,2024,12pm-3.59pm,-6.384851666,53.3532,Dublin Mid-West,dublin-mid-west,Palmerston West,2ae19629-1de4-13a3-e055-000000000001,Non-serious,1,0,0,2,2,0,0,0,2,0,0
47780,2024-07-01,2024,12pm-3.59pm,-7.69612,54.941321666,Donegal,donegal,Magheraboy,2ae19629-2043-13a3-e055-000000000001,Non-serious,1,0,0,2,2,0,1,0,0,1,0
47781,2024-07-01,2024,12pm-3.59pm,-6.545905,52.724096666,Wicklow-Wexford,wicklow-wexford,Carnew,2ae19629-1eb2-13a3-e055-000000000001,Serious,1,0,1,2,3,0,2,0,0,1,0
47782,2024-07-01,2024,12pm-3.59pm,-8.333131666,54.83382,Donegal,donegal,Glenties,2ae19629-207a-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
47783,2024-07-01,2024,4pm-7.59pm,-8.190215,53.630591666,Roscommon-Galway,roscommon-galway,Roscommon Urban,2ae19629-19d5-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,0,0,1
47784,2024-07-01,2024,4pm-7.59pm,-6.320631666,53.389596666,Dublin West,dublin-west,Blanchardstown-Abbotstown,2ae19629-1cc5-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,1,0,0
47785,2024-07-01,2024,4pm-7.59pm,-7.744355,52.449155,Tipperary South,tipperary-south,Colman,2ae19629-1c8e-13a3-e055-000000000001,Non-serious,1,0,0,5,5,0,2,0,0,3,0
47786,2024-07-01,2024,4pm-7.59pm,-8.490335,51.906051666,Cork North-Central,cork-north-central,Churchfield,2ae19629-2162-13a3-e055-000000000001,Non-serious,1,0,0,2,2,0,1,0,0,1,0
47787,2024-07-01,2024,8pm-11.59pm,-7.774091666,54.078285,Sligo-Leitrim,sligo-leitrim,Cloverhill,2ae19629-1721-13a3-e055-000000000001,Serious,1,0,3,0,3,0,2,0,0,1,0
47788,2024-07-01,2024,12am-3.59am,-9.104263333,51.725286666,Cork South-West,cork-south-west,Dunmanway North,2ae19629-1f16-13a3-e055-000000000001,Serious,1,0,1,0,1,0,1,0,0,0,0
47789,2024-07-01,2024,12am-3.59am,-7.381225,52.352795,Tipperary South,tipperary-south,Carrick-on-Suir Urban,2ae19629-1c3d-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
47790,2024-07-01,2024,8pm-11.59pm,-6.408611666,53.454485,Meath East,meath-east,Donaghmore,2ae19629-186e-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
47791,2024-07-01,2024,4am-7.59am,-8.47297,51.909501666,Cork North-Central,cork-north-central,Blackpool B,2ae19629-215e-13a3-e055-000000000001,Serious,1,0,2,0,2,0,0,0,2,0,0
47792,2024-07-01,2024,4am-7.59am,-6.278971666,53.653698333,Meath East,meath-east,Julianstown,2ae19629-18bd-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
47793,2024-07-01,2024,12pm-3.59pm,-7.169798333,52.269368333,Waterford,waterford,Gracedieu,2ae19629-1ba2-13a3-e055-000000000001,Serious,1,0,1,0,1,1,0,0,0,0,0
47794,2024-07-01,2024,4pm-7.59pm,-6.318886666,53.327491666,Dublin South-Central,dublin-south-central,Crumlin F,2ae19629-1d63-13a3-e055-000000000001,Serious,1,0,1,0,1,0,0,1,0,0,0
47795,2024-07-01,2024,12pm-3.59pm,-6.1513,53.586946666,Dublin Fingal West,dublin-fingal-west,Balbriggan Rural,2ae19629-1ef0-13a3-e055-000000000001,Serious,1,0,1,0,1,0,0,0,1,0,0
47796,2024-07-01,2024,12pm-3.59pm,-6.35564,52.951455,Wicklow-Wexford,wicklow-wexford,Ballinacor,2ae19629-1e75-13a3-e055-000000000001,Non-serious,1,0,0,1,1,1,0,0,0,0,0
47797,2024-07-01,2024,4pm-7.59pm,-6.5312,53.084883333,Wicklow,wicklow,Togher,2ae19629-1ed3-13a3-e055-000000000001,Non-serious,1,0,0,1,1,1,0,0,0,0,0
47798,2024-07-01,2024,4pm-7.59pm,-6.283698333,52.540518333,Wicklow-Wexford,wicklow-wexford,Ford,2ae19629-1ec5-13a3-e055-000000000001,Serious,1,0,1,1,2,0,2,0,0,0,0
47799,2024-07-01,2024,12pm-3.59pm,-9.007646666,53.289465,Galway West,galway-west,Ballybrit,2ae19629-235b-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
47800,2024-07-01,2024,4pm-7.59pm,-8.327831666,52.027028333,Cork North-Central,cork-north-central,Watergrasshill,2ae19629-2131-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
47801,2024-07-01,2024,4pm-7.59pm,-7.501765,54.850563333,Donegal,donegal,Clonleigh North,2ae19629-209a-13a3-e055-000000000001,Serious,1,0,1,1,2,0,2,0,0,0,0
47802,2024-07-01,2024,4pm-7.59pm,-7.093998333,53.447998333,Meath West,meath-west,Ardnamullan,2ae19629-182f-13a3-e055-000000000001,Serious,1,0,1,0,1,0,1,0,0,0,0
47803,2024-07-01,2024,4pm-7.59pm,-8.303365,51.889815,Cork East,cork-east,Cobh Rural,2ae19629-1f3f-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
47804,2024-07-01,2024,4pm-7.59pm,-7.153948333,52.177803333,Waterford,waterford,Tramore,2ae19629-1b6f-13a3-e055-000000000001,Non-serious,1,0,0,3,3,0,2,0,0,1,0
47805,2024-07-01,2024,8pm-11.59pm,-6.397333333,53.511146666,Meath East,meath-east,Donaghmore,2ae19629-186e-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,0,0,1
47806,2024-07-01,2024,8pm-11.59pm,-6.86278,53.171553333,Kildare South,kildare-south,Kildare,2ae19629-2209-13a3-e055-000000000001,Non-serious,1,0,0,2,2,0,0,0,0,2,0
47807,2024-07-01,2024,8am-11.59am,-6.28624,53.426781666,Dublin Fingal West,dublin-fingal-west,Dubber,2ae19629-1d39-13a3-e055-000000000001,Serious,1,0,1,0,1,1,0,0,0,0,0
47808,2024-07-01,2024,8am-11.59am,-7.66684,53.60965,Longford-Westmeath,longford-westmeath,Agharra,2ae19629-1806-13a3-e055-000000000001,Serious,1,0,1,0,1,0,0,0,1,0,0
47809,2024-07-01,2024,8am-11.59am,-8.454356666,51.890726666,Cork South-Central,cork-south-central,Ballinlough A,2ae19629-214b-13a3-e055-000000000001,Non-serious,1,0,0,1,1,1,0,0,0,0,0
47810,2024-07-01,2024,8am-11.59am,-8.232068333,51.827186666,Cork East,cork-east,Corkbeg,2ae19629-1f5e-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,0,1,0
47811,2024-07-01,2024,8am-11.59am,-6.355358333,53.889176666,Louth,louth,Castlebellingham,2ae19629-195e-13a3-e055-000000000001,Fatal,1,1,1,0,2,0,2,0,0,0,0
47812,2024-07-01,2024,12pm-3.59pm,-8.639985,52.658213333,Limerick City,limerick-city,Dock D,2ae19629-17e9-13a3-e055-000000000001,Non-serious,1,0,0,2,2,0,2,0,0,0,0
